timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:05:33.248, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.251, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.263, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.264, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.275, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.276, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.288, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.289, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.300, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.301, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.313, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.314, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.325, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.327, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.338, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.339, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.350, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.351, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.363, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.364, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.375, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.376, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.388, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.389, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.400, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.401, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.413, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.414, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.425, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.426, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.438, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.439, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.450, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.451, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.463, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.464, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.475, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.477, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.488, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.489, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.500, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.501, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.513, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.514, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.525, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.527, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.538, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.539, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.550, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.551, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.562, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.564, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.575, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.576, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.588, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.589, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.600, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.601, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.612, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.614, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.625, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.627, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.638, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.639, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.650, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.651, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.663, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.664, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.675, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.677, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.688, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.689, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.700, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.701, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.712, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.714, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.725, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.726, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.737, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.739, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.750, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.751, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.763, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.764, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.775, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.776, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.787, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.789, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.800, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.801, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.812, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.813, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.824, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.825, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.837, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.838, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.850, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.851, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.862, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.863, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.875, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.876, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.887, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.888, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.900, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.901, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.912, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.913, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.924, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.926, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.937, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.938, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.950, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.951, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.962, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.963, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.974, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.976, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:33.987, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:33.988, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.000, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.001, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.012, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.013, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.024, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.026, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.037, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.038, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.050, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.051, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.062, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.063, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.075, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.076, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.087, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.088, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.099, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.101, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.112, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.113, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.125, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.126, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.137, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.138, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.150, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.151, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:05:34.162, NVIDIA A30, 49, 0 %, 0 %
2022/12/07 02:05:34.163, NVIDIA A30, 42, 0 %, 0 %
