timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:11:25.614, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.616, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.629, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.630, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.642, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.643, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.654, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.655, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.667, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.668, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.679, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.680, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.691, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.692, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.704, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.705, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.717, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.718, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.729, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.730, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.742, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.743, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.754, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.755, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.766, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.768, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.779, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.780, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:11:25.791, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.793, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:11:25.804, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.805, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:11:25.817, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.818, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.829, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.830, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.841, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.842, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.853, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.855, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.866, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.867, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.879, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.880, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.891, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.892, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.904, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.905, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.916, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.917, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.929, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.930, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.941, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.942, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.953, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.955, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.966, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.968, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.979, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.980, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:25.991, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:25.992, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.003, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.004, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.016, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.017, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.028, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.029, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.040, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.041, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.053, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.054, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.065, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.067, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.078, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.079, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.090, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.091, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.102, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.103, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.115, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.116, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.128, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.129, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.140, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:11:26.141, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:11:26.153, NVIDIA A30, 53, 0 %, 0 %
