timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:09:40.541, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.544, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.556, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.557, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.568, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.570, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.581, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.582, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.593, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.594, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.605, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.607, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.618, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.619, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.631, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.632, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.643, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.644, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.655, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.657, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.668, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.669, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.680, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.682, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.693, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.694, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.705, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.706, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.718, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.719, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.730, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.731, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.743, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.744, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.755, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.756, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.767, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.768, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.779, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.781, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.793, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.794, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.805, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.806, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.818, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.819, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.830, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.831, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.842, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.844, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.855, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.856, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.868, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.869, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.880, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.881, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.893, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.894, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.905, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.907, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.918, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.919, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:40.930, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.932, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.943, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.944, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.956, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.957, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.968, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.969, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.980, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.981, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:40.993, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:40.994, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.005, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.007, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.018, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.019, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.030, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.031, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.043, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.044, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:09:41.056, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.057, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.068, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.069, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:09:41.081, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:09:41.082, NVIDIA A30, 43, 0 %, 0 %
