timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 23:22:00.926, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.939, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.951, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.962, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.974, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.985, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:00.996, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.008, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.019, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.030, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.042, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.053, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.064, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.075, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.086, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.097, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.108, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.120, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.131, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.142, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.153, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.165, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.176, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.187, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.198, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.209, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.221, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.232, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.243, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.254, NVIDIA A30, 50, 0 %, 0 %
2022/12/07 23:22:01.265, NVIDIA A30, 50, 0 %, 0 %
