timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:08:52.580, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.583, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.595, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.597, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.608, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.609, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.620, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.621, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.632, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.633, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.645, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.646, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.657, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.659, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.670, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.671, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.682, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.683, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.694, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.696, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.708, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.709, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.720, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.721, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.732, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.733, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.745, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.746, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.757, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.759, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.770, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.772, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.783, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.784, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.795, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.797, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.809, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.810, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.821, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.822, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.833, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.835, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.846, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.847, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.858, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.860, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.871, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.872, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.883, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.885, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:52.896, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.897, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.908, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.910, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.921, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.922, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.933, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.934, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.945, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.947, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.958, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.960, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.972, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.973, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.984, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.985, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:52.997, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:52.998, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.009, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.011, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.022, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.023, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.034, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.035, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.047, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.048, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.059, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.061, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.072, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.074, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.085, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.086, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.097, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:53.098, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.110, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:53.111, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.122, NVIDIA A30, 53, 0 %, 0 %
2022/12/07 02:08:53.123, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.135, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.136, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.147, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.148, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.159, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.161, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.173, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.174, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.186, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.187, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.198, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.199, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.211, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.212, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.223, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.224, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.235, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.237, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.248, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.249, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.260, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.262, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.273, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.275, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.286, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.287, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.298, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.299, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.311, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.312, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.323, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.324, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.336, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.337, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.348, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.349, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.360, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.362, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.374, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.375, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.386, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.388, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.399, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.400, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.411, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.412, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.423, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.425, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.436, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.437, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.448, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.450, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.461, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.462, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.473, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.475, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.486, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.487, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.498, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.499, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.510, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.512, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.523, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.524, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.536, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.537, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.549, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.550, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.561, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.563, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.575, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.576, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.587, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.588, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.599, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.601, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.612, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.613, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.624, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.626, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.637, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.638, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.649, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.650, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.662, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.665, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.677, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.679, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.691, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.693, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.704, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.707, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.719, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.720, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.732, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.734, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.747, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.751, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.764, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.769, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.781, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.782, NVIDIA A30, 42, 0 %, 0 %
2022/12/07 02:08:53.794, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.800, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.812, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.815, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.828, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.831, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.845, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.849, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.862, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.863, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.874, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.875, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.887, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.888, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.899, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.900, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.912, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.913, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.924, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.926, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.938, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.940, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.952, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.953, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.964, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.966, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.978, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 02:08:53.980, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:08:53.991, NVIDIA A30, 52, 0 %, 0 %
