timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 02:13:47.090, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.092, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.105, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.106, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.117, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.118, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.130, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.131, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.142, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.143, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.154, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.156, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.167, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.168, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.180, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.181, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.192, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.193, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.204, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.206, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.217, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.218, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.229, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.230, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.242, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.243, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.254, NVIDIA A30, 54, 0 %, 0 %
2022/12/07 02:13:47.255, NVIDIA A30, 43, 0 %, 0 %
2022/12/07 02:13:47.267, NVIDIA A30, 54, 0 %, 0 %
