timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%]
2022/12/07 16:42:38.057, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.070, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.081, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.092, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.104, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.115, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.126, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.137, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.148, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.159, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.171, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.182, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.193, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.205, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.216, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.227, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.238, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.249, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.261, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.272, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.283, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.295, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.306, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.317, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.328, NVIDIA A30, 52, 0 %, 0 %
2022/12/07 16:42:38.339, NVIDIA A30, 52, 0 %, 0 %
